date,signal
2021-10-22,0.060380821585033946
2021-10-23,0.060380821585033946
2021-10-24,0.0689732273787321
2021-10-25,0.0689732273787321
2021-10-26,0.0689732273787321
2021-10-27,0.0689732273787321
2021-10-28,0.0689732273787321
2021-10-29,0.0689732273787321
2021-10-30,0.0689732273787321
2021-10-31,0.0815916417555232
2021-11-01,0.0815916417555232
2021-11-02,0.0815916417555232
2021-11-03,0.0815916417555232
2021-11-04,0.0815916417555232
2021-11-05,0.0815916417555232
2021-11-06,0.0815916417555232
2021-11-07,0.04703618884075012
2021-11-08,0.04703618884075012
2021-11-09,0.04703618884075012
2021-11-10,0.04703618884075012
2021-11-11,0.04703618884075012
2021-11-12,0.04703618884075012
2021-11-13,0.04703618884075012
2021-11-14,0.020572077743761488
2021-11-15,0.020572077743761488
2021-11-16,0.020572077743761488
2021-11-17,0.020572077743761488
2021-11-18,0.020572077743761488
2021-11-19,0.020572077743761488
2021-11-20,0.020572077743761488
2021-11-21,0.1560440419284144
2021-11-22,0.1560440419284144
2021-11-23,0.1560440419284144
2021-11-24,0.1560440419284144
2021-11-25,0.1560440419284144
2021-11-26,0.1560440419284144
2021-11-27,0.1560440419284144
2021-11-28,0.11533600533464368
2021-11-29,0.11533600533464368
2021-11-30,0.11533600533464368
2021-12-01,0.11533600533464368
2021-12-02,0.11533600533464368
2021-12-03,0.11533600533464368
2021-12-04,0.11533600533464368
2021-12-05,0.054737001518111235
2021-12-06,0.054737001518111235
2021-12-07,0.054737001518111235
2021-12-08,0.054737001518111235
2021-12-09,0.054737001518111235
2021-12-10,0.054737001518111235
2021-12-11,0.054737001518111235
2021-12-12,-0.0700201710204114
2021-12-13,-0.0700201710204114
2021-12-14,-0.0700201710204114
2021-12-15,-0.0700201710204114
2021-12-16,-0.0700201710204114
2021-12-17,-0.0700201710204114
2021-12-18,-0.0700201710204114
2021-12-19,0.041032267004788174
2021-12-20,0.041032267004788174
2021-12-21,0.041032267004788174
2021-12-22,0.041032267004788174
2021-12-23,0.041032267004788174
2021-12-24,0.041032267004788174
2021-12-25,0.041032267004788174
2021-12-26,-0.03365566267301613
2021-12-27,-0.03365566267301613
2021-12-28,-0.03365566267301613
2021-12-29,-0.03365566267301613
2021-12-30,-0.03365566267301613
2021-12-31,-0.03365566267301613
2022-01-01,-0.03365566267301613
2022-01-02,0.08267890330002052
2022-01-03,0.08267890330002052
2022-01-04,0.08267890330002052
2022-01-05,0.08267890330002052
2022-01-06,0.08267890330002052
2022-01-07,0.08267890330002052
2022-01-08,0.08267890330002052
2022-01-09,0.02884839180210052
2022-01-10,0.02884839180210052
2022-01-11,0.02884839180210052
2022-01-12,0.02884839180210052
2022-01-13,0.02884839180210052
2022-01-14,0.02884839180210052
2022-01-15,0.02884839180210052
2022-01-16,0.013937056920431524
2022-01-17,0.013937056920431524
2022-01-18,0.013937056920431524
2022-01-19,0.013937056920431524
2022-01-20,0.013937056920431524
2022-01-21,0.013937056920431524
2022-01-22,0.013937056920431524
2022-01-23,0.04665652687952321
2022-01-24,0.04665652687952321
2022-01-25,0.04665652687952321
2022-01-26,0.04665652687952321
2022-01-27,0.04665652687952321
2022-01-28,0.04665652687952321
2022-01-29,0.04665652687952321
2022-01-30,0.07562076202328881
2022-01-31,0.07562076202328881
2022-02-01,0.07562076202328881
2022-02-02,0.07562076202328881
2022-02-03,0.07562076202328881
2022-02-04,0.07562076202328881
2022-02-05,0.07562076202328881
2022-02-06,0.11060522749113637
2022-02-07,0.11060522749113637
2022-02-08,0.11060522749113637
2022-02-09,0.11060522749113637
2022-02-10,0.11060522749113637
2022-02-11,0.11060522749113637
2022-02-12,0.11060522749113637
2022-02-13,-0.0641741280022638
2022-02-14,-0.0641741280022638
2022-02-15,-0.0641741280022638
2022-02-16,-0.0641741280022638
2022-02-17,-0.0641741280022638
2022-02-18,-0.0641741280022638
2022-02-19,-0.0641741280022638
2022-02-20,-0.022355674930506157
2022-02-21,-0.022355674930506157
2022-02-22,-0.022355674930506157
2022-02-23,-0.022355674930506157
2022-02-24,-0.022355674930506157
2022-02-25,-0.022355674930506157
2022-02-26,-0.022355674930506157
2022-02-27,0.017938230400352525
2022-02-28,0.017938230400352525
2022-03-01,0.017938230400352525
2022-03-02,0.017938230400352525
2022-03-03,0.017938230400352525
2022-03-04,0.017938230400352525
2022-03-05,0.017938230400352525
2022-03-06,-0.04756500780586584
2022-03-07,-0.04756500780586584
2022-03-08,-0.04756500780586584
2022-03-09,-0.04756500780586584
2022-03-10,-0.04756500780586584
2022-03-11,-0.04756500780586584
2022-03-12,-0.04756500780586584
2022-03-13,-0.12308642175395126
2022-03-14,-0.12308642175395126
2022-03-15,-0.12308642175395126
2022-03-16,-0.12308642175395126
2022-03-17,-0.12308642175395126
2022-03-18,-0.12308642175395126
2022-03-19,-0.12308642175395126
2022-03-20,-0.08288623469683079
2022-03-21,-0.08288623469683079
2022-03-22,-0.08288623469683079
2022-03-23,-0.08288623469683079
2022-03-24,-0.08288623469683079
2022-03-25,-0.08288623469683079
2022-03-26,-0.08288623469683079
2022-03-27,-0.052910153809616396
2022-03-28,-0.052910153809616396
2022-03-29,-0.052910153809616396
2022-03-30,-0.052910153809616396
2022-03-31,-0.052910153809616396
2022-04-01,-0.052910153809616396
2022-04-02,-0.052910153809616396
2022-04-03,-0.11578096016874713
2022-04-04,-0.11578096016874713
2022-04-05,-0.11578096016874713
2022-04-06,-0.11578096016874713
2022-04-07,-0.11578096016874713
2022-04-08,-0.11578096016874713
2022-04-09,-0.11578096016874713
2022-04-10,-0.10950167114631482
2022-04-11,-0.10950167114631482
2022-04-12,-0.10950167114631482
2022-04-13,-0.10950167114631482
2022-04-14,-0.10950167114631482
2022-04-15,-0.10950167114631482
2022-04-16,-0.10950167114631482
2022-04-17,-0.050931801626313396
2022-04-18,-0.050931801626313396
2022-04-19,-0.050931801626313396
2022-04-20,-0.050931801626313396
2022-04-21,-0.050931801626313396
2022-04-22,-0.050931801626313396
2022-04-23,-0.050931801626313396
2022-04-24,-0.114762249625548
2022-04-25,-0.114762249625548
2022-04-26,-0.114762249625548
2022-04-27,-0.114762249625548
2022-04-28,-0.114762249625548
2022-04-29,-0.114762249625548
2022-04-30,-0.114762249625548
2022-05-01,-0.1602412311587587
2022-05-02,-0.1602412311587587
2022-05-03,-0.1602412311587587
2022-05-04,-0.1602412311587587
2022-05-05,-0.1602412311587587
2022-05-06,-0.1602412311587587
2022-05-07,-0.1602412311587587
2022-05-08,0.031305953282713087
2022-05-09,0.031305953282713087
2022-05-10,0.031305953282713087
2022-05-11,0.031305953282713087
2022-05-12,0.031305953282713087
2022-05-13,0.031305953282713087
2022-05-14,0.031305953282713087
2022-05-15,-0.05677621755749165
2022-05-16,-0.05677621755749165
2022-05-17,-0.05677621755749165
2022-05-18,-0.05677621755749165
2022-05-19,-0.05677621755749165
2022-05-20,-0.05677621755749165
2022-05-21,-0.05677621755749165
2022-05-22,-0.1107528239719963
2022-05-23,-0.1107528239719963
2022-05-24,-0.1107528239719963
2022-05-25,-0.1107528239719963
2022-05-26,-0.1107528239719963
2022-05-27,-0.1107528239719963
2022-05-28,-0.1107528239719963
2022-05-29,-0.05596018096294117
2022-05-30,-0.05596018096294117
2022-05-31,-0.05596018096294117
2022-06-01,-0.05596018096294117
2022-06-02,-0.05596018096294117
2022-06-03,-0.05596018096294117
2022-06-04,-0.05596018096294117
2022-06-05,-0.0851396479600504
2022-06-06,-0.0851396479600504
2022-06-07,-0.0851396479600504
2022-06-08,-0.0851396479600504
2022-06-09,-0.0851396479600504
2022-06-10,-0.0851396479600504
2022-06-11,-0.0851396479600504
2022-06-12,0.017282416379125986
2022-06-13,0.017282416379125986
2022-06-14,0.017282416379125986
2022-06-15,0.017282416379125986
2022-06-16,0.017282416379125986
2022-06-17,0.017282416379125986
2022-06-18,0.017282416379125986
2022-06-19,-0.07577088596900741
2022-06-20,-0.07577088596900741
2022-06-21,-0.07577088596900741
2022-06-22,-0.07577088596900741
2022-06-23,-0.07577088596900741
2022-06-24,-0.07577088596900741
2022-06-25,-0.07577088596900741
2022-06-26,-0.04181437716446909
2022-06-27,-0.04181437716446909
2022-06-28,-0.04181437716446909
2022-06-29,-0.04181437716446909
2022-06-30,-0.04181437716446909
2022-07-01,-0.04181437716446909
2022-07-02,-0.04181437716446909
2022-07-03,-0.046702433670042655
2022-07-04,-0.046702433670042655
2022-07-05,-0.046702433670042655
2022-07-06,-0.046702433670042655
2022-07-07,-0.046702433670042655
2022-07-08,-0.046702433670042655
2022-07-09,-0.046702433670042655
2022-07-10,-0.0922904520182149
2022-07-11,-0.0922904520182149
2022-07-12,-0.0922904520182149
2022-07-13,-0.0922904520182149
2022-07-14,-0.0922904520182149
2022-07-15,-0.0922904520182149
2022-07-16,-0.0922904520182149
2022-07-17,-0.1230278816602857
2022-07-18,-0.1230278816602857
2022-07-19,-0.1230278816602857
2022-07-20,-0.1230278816602857
2022-07-21,-0.1230278816602857
2022-07-22,-0.1230278816602857
2022-07-23,-0.1230278816602857
2022-07-24,-0.03966390707544776
2022-07-25,-0.03966390707544776
2022-07-26,-0.03966390707544776
2022-07-27,-0.03966390707544776
2022-07-28,-0.03966390707544776
2022-07-29,-0.03966390707544776
2022-07-30,-0.03966390707544776
2022-07-31,-0.07002087951066203
2022-08-01,-0.07002087951066203
2022-08-02,-0.07002087951066203
2022-08-03,-0.07002087951066203
2022-08-04,-0.07002087951066203
2022-08-05,-0.07002087951066203
2022-08-06,-0.07002087951066203
2022-08-07,-0.03244290987890277
2022-08-08,-0.03244290987890277
2022-08-09,-0.03244290987890277
2022-08-10,-0.03244290987890277
2022-08-11,-0.03244290987890277
2022-08-12,-0.03244290987890277
2022-08-13,-0.03244290987890277
2022-08-14,-0.10291669142978568
2022-08-15,-0.10291669142978568
2022-08-16,-0.10291669142978568
2022-08-17,-0.10291669142978568
2022-08-18,-0.10291669142978568
2022-08-19,-0.10291669142978568
2022-08-20,-0.10291669142978568
2022-08-21,-0.015254120609693146
2022-08-22,-0.015254120609693146
2022-08-23,-0.015254120609693146
2022-08-24,-0.015254120609693146
2022-08-25,-0.015254120609693146
2022-08-26,-0.015254120609693146
2022-08-27,-0.015254120609693146
2022-08-28,-0.04658381190999281
2022-08-29,-0.04658381190999281
2022-08-30,-0.04658381190999281
2022-08-31,-0.04658381190999281
2022-09-01,-0.04658381190999281
2022-09-02,-0.04658381190999281
2022-09-03,-0.04658381190999281
2022-09-04,0.02476636297544695
2022-09-05,0.02476636297544695
2022-09-06,0.02476636297544695
2022-09-07,0.02476636297544695
2022-09-08,0.02476636297544695
2022-09-09,0.02476636297544695
2022-09-10,0.02476636297544695
2022-09-11,-0.007867196688623177
2022-09-12,-0.007867196688623177
2022-09-13,-0.007867196688623177
2022-09-14,-0.007867196688623177
2022-09-15,-0.007867196688623177
2022-09-16,-0.007867196688623177
2022-09-17,-0.007867196688623177
2022-09-18,-0.0406688843943241
2022-09-19,-0.0406688843943241
2022-09-20,-0.0406688843943241
2022-09-21,-0.0406688843943241
2022-09-22,-0.0406688843943241
2022-09-23,-0.0406688843943241
2022-09-24,-0.0406688843943241
2022-09-25,-0.08473440041659523
2022-09-26,-0.08473440041659523
2022-09-27,-0.08473440041659523
2022-09-28,-0.08473440041659523
2022-09-29,-0.08473440041659523
2022-09-30,-0.08473440041659523
2022-10-01,-0.08473440041659523
2022-10-02,0.006718853721253268
2022-10-03,0.006718853721253268
2022-10-04,0.006718853721253268
2022-10-05,0.006718853721253268
2022-10-06,0.006718853721253268
2022-10-07,0.006718853721253268
2022-10-08,0.006718853721253268
2022-10-09,-0.030553025124789548
2022-10-10,-0.030553025124789548
2022-10-11,-0.030553025124789548
2022-10-12,-0.030553025124789548
2022-10-13,-0.030553025124789548
2022-10-14,-0.030553025124789548
2022-10-15,-0.030553025124789548
2022-10-16,-0.13471502857929313
2022-10-17,-0.13471502857929313
2022-10-18,-0.13471502857929313
2022-10-19,-0.13471502857929313
2022-10-20,-0.13471502857929313
2022-10-21,-0.13471502857929313
2022-10-22,-0.13471502857929313
2022-10-23,-0.11817446203916533
2022-10-24,-0.11817446203916533
2022-10-25,-0.11817446203916533
2022-10-26,-0.11817446203916533
2022-10-27,-0.11817446203916533
2022-10-28,-0.11817446203916533
2022-10-29,-0.11817446203916533
2022-10-30,-0.10372777637702847
2022-10-31,-0.10372777637702847
2022-11-01,-0.10372777637702847
2022-11-02,-0.10372777637702847
2022-11-03,-0.10372777637702847
2022-11-04,-0.10372777637702847
2022-11-05,-0.10372777637702847
2022-11-06,0.005956602075149312
2022-11-07,0.005956602075149312
2022-11-08,0.005956602075149312
2022-11-09,0.005956602075149312
2022-11-10,0.005956602075149312
2022-11-11,0.005956602075149312
2022-11-12,0.005956602075149312
2022-11-13,-0.008591587881404827
2022-11-14,-0.008591587881404827
2022-11-15,-0.008591587881404827
2022-11-16,-0.008591587881404827
2022-11-17,-0.008591587881404827
2022-11-18,-0.008591587881404827
2022-11-19,-0.008591587881404827
2022-11-20,-0.032442883757389886
2022-11-21,-0.032442883757389886
2022-11-22,-0.032442883757389886
2022-11-23,-0.032442883757389886
2022-11-24,-0.032442883757389886
2022-11-25,-0.032442883757389886
2022-11-26,-0.032442883757389886
2022-11-27,-0.028366225512773555
2022-11-28,-0.028366225512773555
2022-11-29,-0.028366225512773555
2022-11-30,-0.028366225512773555
2022-12-01,-0.028366225512773555
2022-12-02,-0.028366225512773555
2022-12-03,-0.028366225512773555
2022-12-04,-0.08944799402266629
2022-12-05,-0.08944799402266629
2022-12-06,-0.08944799402266629
2022-12-07,-0.08944799402266629
2022-12-08,-0.08944799402266629
2022-12-09,-0.08944799402266629
2022-12-10,-0.08944799402266629
2022-12-11,-0.021942431556186342
2022-12-12,-0.021942431556186342
2022-12-13,-0.021942431556186342
2022-12-14,-0.021942431556186342
2022-12-15,-0.021942431556186342
2022-12-16,-0.021942431556186342
2022-12-17,-0.021942431556186342
2022-12-18,-0.13615779620347088
2022-12-19,-0.13615779620347088
2022-12-20,-0.13615779620347088
2022-12-21,-0.13615779620347088
2022-12-22,-0.13615779620347088
2022-12-23,-0.13615779620347088
2022-12-24,-0.13615779620347088
2022-12-25,0.25933599514763334
2022-12-26,0.25933599514763334
2022-12-27,0.25933599514763334
2022-12-28,0.25933599514763334
2022-12-29,0.25933599514763334
2022-12-30,0.25933599514763334
2022-12-31,0.25933599514763334
2023-01-01,0.29240288834184075
2023-01-02,0.29240288834184075
2023-01-03,0.29240288834184075
2023-01-04,0.29240288834184075
2023-01-05,0.29240288834184075
2023-01-06,0.29240288834184075
2023-01-07,0.29240288834184075
2023-01-08,-0.013834596811513783
2023-01-09,-0.013834596811513783
2023-01-10,-0.013834596811513783
2023-01-11,-0.013834596811513783
2023-01-12,-0.013834596811513783
2023-01-13,-0.013834596811513783
2023-01-14,-0.013834596811513783
2023-01-15,-0.11064753655383022
2023-01-16,-0.11064753655383022
2023-01-17,-0.11064753655383022
2023-01-18,-0.11064753655383022
2023-01-19,-0.11064753655383022
2023-01-20,-0.11064753655383022
2023-01-21,-0.11064753655383022
2023-01-22,-0.11777520070860788
2023-01-23,-0.11777520070860788
2023-01-24,-0.11777520070860788
2023-01-25,-0.11777520070860788
2023-01-26,-0.11777520070860788
2023-01-27,-0.11777520070860788
2023-01-28,-0.11777520070860788
2023-01-29,0.0914036825713907
2023-01-30,0.0914036825713907
2023-01-31,0.0914036825713907
2023-02-01,0.0914036825713907
2023-02-02,0.0914036825713907
2023-02-03,0.0914036825713907
2023-02-04,0.0914036825713907
2023-02-05,0.058224750831400995
2023-02-06,0.058224750831400995
2023-02-07,0.058224750831400995
2023-02-08,0.058224750831400995
2023-02-09,0.058224750831400995
2023-02-10,0.058224750831400995
2023-02-11,0.058224750831400995
2023-02-12,0.08347322007925938
2023-02-13,0.08347322007925938
2023-02-14,0.08347322007925938
2023-02-15,0.08347322007925938
2023-02-16,0.08347322007925938
2023-02-17,0.08347322007925938
2023-02-18,0.08347322007925938
2023-02-19,0.04882761348458374
2023-02-20,0.04882761348458374
2023-02-21,0.04882761348458374
2023-02-22,0.04882761348458374
2023-02-23,0.04882761348458374
2023-02-24,0.04882761348458374
2023-02-25,0.04882761348458374
2023-02-26,0.1462075484141667
2023-02-27,0.1462075484141667
2023-02-28,0.1462075484141667
2023-03-01,0.1462075484141667
2023-03-02,0.1462075484141667
2023-03-03,0.1462075484141667
2023-03-04,0.1462075484141667
2023-03-05,-0.014584033665297058
2023-03-06,-0.014584033665297058
2023-03-07,-0.014584033665297058
2023-03-08,-0.014584033665297058
2023-03-09,-0.014584033665297058
2023-03-10,-0.014584033665297058
2023-03-11,-0.014584033665297058
2023-03-12,0.10211704331756905
2023-03-13,0.10211704331756905
2023-03-14,0.10211704331756905
2023-03-15,0.10211704331756905
2023-03-16,0.10211704331756905
2023-03-17,0.10211704331756905
2023-03-18,0.10211704331756905
2023-03-19,0.023899554285504818
2023-03-20,0.023899554285504818
2023-03-21,0.023899554285504818
2023-03-22,0.023899554285504818
2023-03-23,0.023899554285504818
2023-03-24,0.023899554285504818
2023-03-25,0.023899554285504818
2023-03-26,0.08571287022945656
2023-03-27,0.08571287022945656
2023-03-28,0.08571287022945656
2023-03-29,0.08571287022945656
2023-03-30,0.08571287022945656
2023-03-31,0.08571287022945656
2023-04-01,0.08571287022945656
2023-04-02,0.08972953977322289
2023-04-03,0.08972953977322289
2023-04-04,0.08972953977322289
2023-04-05,0.08972953977322289
2023-04-06,0.08972953977322289
2023-04-07,0.08972953977322289
2023-04-08,0.08972953977322289
2023-04-09,0.11555616880309107
2023-04-10,0.11555616880309107
2023-04-11,0.11555616880309107
2023-04-12,0.11555616880309107
2023-04-13,0.11555616880309107
2023-04-14,0.11555616880309107
2023-04-15,0.11555616880309107
2023-04-16,0.11329565323236199
2023-04-17,0.11329565323236199
2023-04-18,0.11329565323236199
2023-04-19,0.11329565323236199
2023-04-20,0.11329565323236199
2023-04-21,0.11329565323236199
2023-04-22,0.11329565323236199
2023-04-23,0.01691000916886483
2023-04-24,0.01691000916886483
2023-04-25,0.01691000916886483
2023-04-26,0.01691000916886483
2023-04-27,0.01691000916886483
2023-04-28,0.01691000916886483
2023-04-29,0.01691000916886483
2023-04-30,0.08257892182320074
2023-05-01,0.08257892182320074
2023-05-02,0.08257892182320074
2023-05-03,0.08257892182320074
2023-05-04,0.08257892182320074
2023-05-05,0.08257892182320074
2023-05-06,0.08257892182320074
2023-05-07,0.11703189556252866
2023-05-08,0.11703189556252866
2023-05-09,0.11703189556252866
2023-05-10,0.11703189556252866
2023-05-11,0.11703189556252866
2023-05-12,0.11703189556252866
2023-05-13,0.11703189556252866
2023-05-14,-0.027619119821236392
2023-05-15,-0.027619119821236392
2023-05-16,-0.027619119821236392
2023-05-17,-0.027619119821236392
2023-05-18,-0.027619119821236392
2023-05-19,-0.027619119821236392
2023-05-20,-0.027619119821236392
2023-05-21,-0.05304459217726121
2023-05-22,-0.05304459217726121
2023-05-23,-0.05304459217726121
2023-05-24,-0.05304459217726121
2023-05-25,-0.05304459217726121
2023-05-26,-0.05304459217726121
2023-05-27,-0.05304459217726121
2023-05-28,-0.03432099025241946
2023-05-29,-0.03432099025241946
2023-05-30,-0.03432099025241946
2023-05-31,-0.03432099025241946
2023-06-01,-0.03432099025241946
2023-06-02,-0.03432099025241946
2023-06-03,-0.03432099025241946
2023-06-04,0.1655031365484548
2023-06-05,0.1655031365484548
2023-06-06,0.1655031365484548
2023-06-07,0.1655031365484548
2023-06-08,0.1655031365484548
2023-06-09,0.1655031365484548
2023-06-10,0.1655031365484548
2023-06-11,0.011900206671553351
2023-06-12,0.011900206671553351
2023-06-13,0.011900206671553351
2023-06-14,0.011900206671553351
2023-06-15,0.011900206671553351
2023-06-16,0.011900206671553351
2023-06-17,0.011900206671553351
2023-06-18,0.06434683567671586
2023-06-19,0.06434683567671586
2023-06-20,0.06434683567671586
2023-06-21,0.06434683567671586
2023-06-22,0.06434683567671586
2023-06-23,0.06434683567671586
2023-06-24,0.06434683567671586
2023-06-25,0.07925632783244933
2023-06-26,0.07925632783244933
2023-06-27,0.07925632783244933
2023-06-28,0.07925632783244933
2023-06-29,0.07925632783244933
2023-06-30,0.07925632783244933
2023-07-01,0.07925632783244933
2023-07-02,0.09344040074316678
2023-07-03,0.09344040074316678
2023-07-04,0.09344040074316678
2023-07-05,0.09344040074316678
2023-07-06,0.09344040074316678
2023-07-07,0.09344040074316678
2023-07-08,0.09344040074316678
2023-07-09,0.04524007179775611
2023-07-10,0.04524007179775611
2023-07-11,0.04524007179775611
2023-07-12,0.04524007179775611
2023-07-13,0.04524007179775611
2023-07-14,0.04524007179775611
2023-07-15,0.04524007179775611
2023-07-16,0.00010169371746986138
2023-07-17,0.00010169371746986138
2023-07-18,0.00010169371746986138
2023-07-19,0.00010169371746986138
2023-07-20,0.00010169371746986138
2023-07-21,0.00010169371746986138
2023-07-22,0.00010169371746986138
2023-07-23,0.12754258518092446
2023-07-24,0.12754258518092446
2023-07-25,0.12754258518092446
2023-07-26,0.12754258518092446
2023-07-27,0.12754258518092446
2023-07-28,0.12754258518092446
2023-07-29,0.12754258518092446
2023-07-30,0.0795368261915517
2023-07-31,0.0795368261915517
2023-08-01,0.0795368261915517
2023-08-02,0.0795368261915517
2023-08-03,0.0795368261915517
2023-08-04,0.0795368261915517
2023-08-05,0.0795368261915517
