,Returns
2017-01-05,-0.1305752503587252
2017-01-06,-0.11620924119418063
2017-01-07,0.007051147530085622
2017-01-08,0.002872818355796447
2017-01-09,-0.009229224484763598
2017-01-10,0.0053587472913489975
2017-01-11,-0.15447664907682235
2017-01-12,0.03422186501689417
2017-01-13,0.023515097351718417
2017-01-14,-0.006785261137378207
2017-01-15,0.004128728905042678
2017-01-16,0.011777592965048989
2017-01-17,0.08790389778017538
2017-01-18,-0.02376187851963607
2017-01-19,0.013950027432390044
2017-01-20,-0.004511461114076631
2017-01-21,0.029463579406781015
2017-01-22,0.0031237843530167453
2017-01-23,-0.003967041519035597
2017-01-24,-0.031237062820324013
2017-01-25,0.00987059326696027
2017-01-26,0.017639684998949967
2017-01-27,0.0023555870752023367
2017-01-28,0.001998574343793358
2017-01-29,-0.0022748052839061117
2017-01-30,0.0009631589010199448
2017-01-31,0.05292264278631098
2017-02-01,0.019006132801863806
2017-02-02,0.022768592259201803
2017-02-03,0.01774054215906329
2017-02-04,0.012533864584718835
2017-02-05,-0.015032413323471161
2017-02-06,0.010467402259395797
2017-02-07,0.022101353214739383
2017-02-08,0.001619238325925032
2017-02-09,-0.06679373711864844
2017-02-10,-0.005757777136341957
2017-02-11,0.015830756402560375
2017-02-12,-0.005259445444450783
2017-02-13,-0.008582726834247545
2017-02-14,0.013941699990017042
2017-02-15,0.002912476248507545
2017-02-16,0.019618070354986195
2017-02-17,0.018103858479592283
2017-02-18,0.007816821423608289
2017-02-19,-0.006231366653728365
2017-02-20,0.030182976618057467
2017-02-21,0.032180966437300285
2017-02-22,0.0019168315546735926
2017-02-23,0.04315606560435903
2017-02-24,0.005947789654450197
2017-02-25,-0.02575316445722109
2017-02-26,0.01850171104290599
2017-02-27,0.012596285399297358
2017-02-28,0.0
2017-03-01,0.03540895276981093
2017-03-02,0.02305329049724314
2017-03-03,0.018987094918869296
2017-03-04,-0.01568322097796848
2017-03-05,0.009491498113520791
2017-03-06,0.004496128401150656
2017-03-07,-0.039494404934135474
2017-03-08,-0.06198638601041129
2017-03-09,0.032921643223535746
2017-03-10,-0.062287794611084024
2017-03-11,0.05157845284233975
2017-03-12,0.03800712718862531
2017-03-13,0.008592592591656789
2017-03-14,0.006537416006713315
2017-03-15,0.007720111292730536
2017-03-16,-0.05072016609052099
2017-03-17,-0.07659209371416775
2017-03-18,-0.12205008924073013
2017-03-19,0.06261202328713988
2017-03-20,0.016729458954285903
2017-03-21,0.06100012272536581
2017-03-22,-0.0658399519210997
2017-03-23,-0.010106803783773266
2017-03-24,-0.10238115832507777
2017-03-25,0.03691880349154797
2017-03-26,-0.006242870215820595
2017-03-27,0.07859470878677666
2017-03-28,0.0013187365535509699
2017-03-29,-0.0068803730046616
2017-03-30,-0.013105023821427864
2017-03-31,0.0432433697911625
2017-04-01,0.008093712582577517
2017-04-02,0.019857106712705352
2017-04-03,0.037083842797371425
2017-04-04,-0.00927523563605881
2017-04-05,-0.007502123814714601
2017-04-06,0.050195608063321906
2017-04-07,-0.004899211441568241
2017-04-08,-0.0008075936023832497
2017-04-09,0.010085493189349037
2017-04-10,-0.0006231496912176837
2017-04-11,0.014949240225947236
2017-04-12,-0.0038580352329784517
2017-04-13,-0.026241638711645088
2017-04-14,-0.0014891951498530176
2017-04-15,0.004256290746533331
2017-04-16,0.008847520245842233
2017-04-17,0.0092308482079142
2017-04-18,0.014765945740239594
2017-04-19,-0.0011395770242774717
2017-04-20,0.015405853693440719
2017-04-21,-0.005736069884235917
2017-04-22,0.007873599679879106
2017-04-23,-0.02009153636734684
2017-04-24,0.034951683932622934
2017-04-25,0.012195827596242381
2017-04-26,0.012244046631327166
2017-04-27,0.028207106559154482
2017-04-28,-0.0009490512239791471
2017-04-29,0.004025414930822535
2017-04-30,0.019553509516994083
2017-05-01,0.05324256303040009
2017-05-02,0.021723477635178234
2017-05-03,0.025330039559928963
2017-05-04,0.031431814391310375
2017-05-05,0.011496549171071457
2017-05-06,0.014900234291777892
2017-05-07,0.01128014206288519
2017-05-08,0.07632481902191035
2017-05-09,0.018403898923351925
2017-05-10,0.017937028143165
2017-05-11,0.03380135427898434
2017-05-12,-0.06962597013852267
2017-05-13,0.04572437995723799
2017-05-14,0.0022137248439948465
2017-05-15,-0.03974203487147232
2017-05-16,-0.0022921058464477895
2017-05-17,0.05858053337167224
2017-05-18,0.026591435579729428
2017-05-19,0.05112090162962346
2017-05-20,0.04765613840375238
2017-05-21,-0.021101494807389543
2017-05-22,0.06275487042773875
2017-05-23,0.06545545339360448
2017-05-24,0.051740516883191034
2017-05-25,-0.05841669584305009
2017-05-26,-0.045515270812653164
2017-05-27,-0.07716098991381948
2017-05-28,0.05576617659363858
2017-05-29,0.04525858696050733
2017-05-30,-0.03617577429230323
2017-05-31,0.0497381437480966
2017-06-01,0.05176378021810457
2017-06-02,0.032953587511441285
2017-06-03,0.010711766542318202
2017-06-04,-0.0014083655732486378
2017-06-05,0.06735100598126653
2017-06-06,0.0635852253047613
2017-06-07,-0.04684739043749975
2017-06-08,0.026532117208717843
2017-06-09,0.006462467476990419
2017-06-10,0.0429415267947828
2017-06-11,0.0035220027412670163
2017-06-12,-0.10636361588757026
2017-06-13,0.021348727352916264
2017-06-14,-0.08070016068395969
2017-06-15,-0.016814098700645985
2017-06-16,0.021665893608168396
2017-06-17,0.053088672857666275
2017-06-18,-0.04135344442773459
2017-06-19,0.016080900021749223
2017-06-20,0.04978630510902349
2017-06-21,-0.012083164993093476
2017-06-22,0.006046838033450186
2017-06-23,0.01449481602903635
2017-06-24,-0.05088858716688893
2017-06-25,-0.007429651761239775
2017-06-26,-0.043796671509225504
2017-06-27,0.029420318014429903
2017-06-28,0.008714329466792847
2017-06-29,-0.013871636990232084
2017-06-30,-0.02329910763998555
2017-07-01,-0.01883529334869305
2017-07-02,0.029113422496171992
2017-07-03,0.022716585492221775
2017-07-04,0.014550011544241848
2017-07-05,0.00013455901540382342
2017-07-06,0.002521834270758916
2017-07-07,-0.035071388234270806
2017-07-08,0.020700218815308702
2017-07-09,-0.02078755903474594
2017-07-10,-0.059670073291997916
2017-07-11,-0.014763510291642135
2017-07-12,0.025779268450500048
2017-07-13,-0.01721397283791859
2017-07-14,-0.054273088825367743
2017-07-15,-0.11092125143308351
2017-07-16,-0.03515030423318066
2017-07-17,0.1438615807515662
2017-07-18,0.03979597271764046
2017-07-19,-0.019794585747284543
2017-07-20,0.2145958192106443
2017-07-21,-0.05464632077387588
2017-07-22,0.051988056116825554
2017-07-23,-0.028779145918047533
2017-07-24,0.008918580766257733
2017-07-25,-0.06694254490338292
2017-07-26,-0.018422250208638857
2017-07-27,0.05474305942230462
2017-07-28,0.05008718365744613
2017-07-29,-0.02983173280053908
2017-07-30,0.0112080146966278
2017-07-31,0.04196256521949504
2017-08-01,-0.05617898537460686
2017-08-02,-0.002796165333308842
2017-08-03,0.034111462707778095
2017-08-04,0.03198518258855554
2017-08-05,0.11625750003820023
2017-08-06,-0.012052372736404138
2017-08-07,0.050064452917007785
2017-08-08,0.012060956427120573
2017-08-09,-0.022912944057223328
2017-08-10,0.01154429882536867
2017-08-11,0.0766427035875843
2017-08-12,0.062151276619637486
2017-08-13,0.047395339134093106
2017-08-14,0.05999850660356998
2017-08-15,-0.033669266143826704
2017-08-16,0.04550609057771382
2017-08-17,-0.010321242503652073
2017-08-18,-0.04029362277580262
2017-08-19,0.007919315940434046
2017-08-20,-0.025610788049178268
2017-08-21,-0.02124339359223626
2017-08-22,0.024384535605044277
2017-08-23,0.012360737249258236
2017-08-24,0.04317329334896414
2017-08-25,0.008481266861428693
2017-08-26,-0.004401702501784399
2017-08-27,0.006978621159060339
2017-08-28,-5.013417577615087e-05
2017-08-29,0.0438291240560158
2017-08-30,-0.0030008191758987834
2017-08-31,0.02979936786414683
2017-09-01,0.039319659681867236
2017-09-02,-0.06617280669547476
2017-09-03,0.0009146616866662072
2017-09-04,-0.07865244791780235
2017-09-05,0.032563502729336946
2017-09-06,0.0491739220862204
2017-09-07,0.0006001447663006587
2017-09-08,-0.08412374960926705
2017-09-09,-0.0006363103318385299
2017-09-10,-0.02470364388401869
2017-09-11,0.009253833940325862
2017-09-12,-0.007346793001923757
2017-09-13,-0.06197104848606649
2017-09-14,-0.207529846818872
2017-09-15,0.1423295036032819
2017-09-16,-0.0034368026294089304
2017-09-17,-0.011698419937502536
2017-09-18,0.1262960167034688
2017-09-19,-0.03510422984139616
2017-09-20,-0.004857681376487122
2017-09-21,-0.072981899673918
2017-09-22,-9.366567553570349e-05
2017-09-23,0.04357358460826255
2017-09-24,-0.0293148207724947
2017-09-25,0.063954725420583
2017-09-26,-0.008625829531936802
2017-09-27,0.07623090435074964
2017-09-28,-0.006194336903600828
2017-09-29,-0.0027969402299081736
2017-09-30,0.04132431925838986
2017-10-01,0.014877173197664462
2017-10-02,0.0012662095917033156
2017-10-03,-0.021048548498461273
2017-10-04,-0.02062124514520569
2017-10-05,0.023149656085278636
2017-10-06,0.009748054894298974
2017-10-07,0.012748976770245335
2017-10-08,0.040634632028616835
2017-10-09,0.034437730607516315
2017-10-10,0.002087127436135816
2017-10-11,0.00926059259103873
2017-10-12,0.12093108463263746
2017-10-13,0.036113106875085066
2017-10-14,0.032162381556304354
2017-10-15,-0.026691482867168048
2017-10-16,0.008313063950488697
2017-10-17,-0.021195572848553113
2017-10-18,-0.002647296986753034
2017-10-19,0.02085709532306268
2017-10-20,0.05170621739978287
2017-10-21,0.003346315203620165
2017-10-22,-0.003850525893446033
2017-10-23,-0.013083660993739699
2017-10-24,-0.07049808413802694
2017-10-25,0.0397588809285736
2017-10-26,0.026431731700242267
2017-10-27,-0.021211310291384677
2017-10-28,-0.004822288401198804
2017-10-29,0.06734084346998692
2017-10-30,-0.003796746882876789
2017-10-31,0.053647596425813404
2017-11-01,0.04517490778615674
2017-11-02,0.04495834544204236
2017-11-03,0.01809617004484565
2017-11-04,0.02360869908970642
2017-11-05,0.0037139816504208056
2017-11-06,-0.05332460184821919
2017-11-07,0.017169747457019824
2017-11-08,0.043187833291547406
2017-11-09,-0.04329978834888415
2017-11-10,-0.07639967782768053
2017-11-11,-0.040163421356785634
2017-11-12,-0.06624800835288802
2017-11-13,0.09750993711052125
2017-11-14,0.011558806559355261
2017-11-15,0.09752915968167031
2017-11-16,0.07327191344658601
2017-11-17,-0.020885560755640853
2017-11-18,0.010472891923132721
2017-11-19,0.03113234725023517
2017-11-20,0.020219707267559173
2017-11-21,-0.0159025822498986
2017-11-22,0.022333812274014875
2017-11-23,-0.026367298316563037
2017-11-24,0.026384336294809074
2017-11-25,0.06305893658721473
2017-11-26,0.059574580089581275
2017-11-27,0.050959102209494844
2017-11-28,0.02419480982177369
2017-11-29,-0.01706422854203815
2017-11-30,0.03429276074330723
2017-12-01,0.06999820553385128
2017-12-02,0.008979571044841705
2017-12-03,0.022199572962955827
2017-12-04,0.02907029602992317
2017-12-05,0.022016762442421012
2017-12-06,0.18172416088180832
2017-12-07,0.2251189543413279
2017-12-08,-0.0772262649438904
2017-12-09,-0.08769744361032217
2017-12-10,0.018098281385682924
2017-12-11,0.09153033338474792
2017-12-12,0.027866079189227122
2017-12-13,-0.05957373243077235
2017-12-14,0.009450503424906387
2017-12-15,0.06672275050137522
2017-12-16,0.09632672719671476
2017-12-17,-0.018458920130955292
2017-12-18,-0.001390749799384139
2017-12-19,-0.07254290633921201
2017-12-20,-0.06700506450657429
2017-12-21,-0.05069001039219856
2017-12-22,-0.13322321728215947
2017-12-23,0.060822808891424884
2017-12-24,-0.05404986305608972
2017-12-25,0.007212278283203588
2017-12-26,0.1378513383721831
2017-12-27,-0.01636315248910769
2017-12-28,-0.08097704981335418
2017-12-29,0.0033968323339585993
2017-12-30,-0.123597794486912
2017-12-31,0.08890117328095215
2018-01-01,-0.03589997685241464
2018-01-02,0.09258925971214182
2018-01-03,0.01450508605496914
2018-01-04,0.025858428248032084
2018-01-05,0.11094452953729395
2018-01-06,0.00557837614383061
2018-01-07,-0.061740689989333575
2018-01-08,-0.08267549955484554
2018-01-09,-0.038619922206656554
2018-01-10,0.025562164635523743
2018-01-11,-0.11058116741362234
2018-01-12,0.04198319183702104
2018-01-13,0.026789878301524794
2018-01-14,-0.0418229592243744
2018-01-15,0.003464786845698953
2018-01-16,-0.18458172530715267
2018-01-17,-0.02662523913776127
2018-01-18,0.025266707476315986
2018-01-19,0.011480784055017068
2018-01-20,0.10552244967375835
2018-01-21,-0.10615162399161626
2018-01-22,-0.059374267538764514
2018-01-23,-0.005779885423653042
2018-01-24,0.04418609725643563
2018-01-25,-0.008842259367552785
2018-01-26,-0.00784639410255572
2018-01-27,0.023820214048161148
2018-01-28,0.029760633486411336
2018-01-29,-0.04245369798060672
2018-01-30,-0.11132515302966794
2018-01-31,0.011295200421317375
2018-02-01,-0.10845799638872755
2018-02-02,-0.03775622775012444
2018-02-03,0.038232652937148615
2018-02-04,-0.10299083790500418
2018-02-05,-0.17398211533124908
2018-02-06,0.108709190826632
2018-02-07,-0.017261906053983367
2018-02-08,0.08115416198670111
2018-02-09,0.055463550667886
2018-02-10,-0.013259122522587319
2018-02-11,-0.05874826338459904
2018-02-12,0.0934749976251279
2018-02-13,-0.03746663522015048
2018-02-14,0.09916074093751703
2018-02-15,0.06836184023154956
2018-02-16,0.006617573638271423
2018-02-17,0.0823828388494885
2018-02-18,-0.0517921730312878
2018-02-19,0.06187369895710759
2018-02-20,0.015767739342638976
2018-02-21,-0.06459170224791144
2018-02-22,-0.06626121098880944
2018-02-23,0.02916567969339212
2018-02-24,-0.04853544529041365
2018-02-25,-0.015231977518507023
2018-02-26,0.07011553986619923
2018-02-27,0.034034606098973796
2018-02-28,-0.031029470636465106
2018-03-01,0.05182687604474623
2018-03-02,0.01228839083196931
2018-03-03,0.035731831732556785
2018-03-04,0.001991054965976957
2018-03-05,0.0052586502353069164
2018-03-06,-0.0710173788230346
2018-03-07,-0.07854714164884058
2018-03-08,-0.05895751127349236
2018-03-09,-0.006134788034012573
2018-03-10,-0.05182014795718892
2018-03-11,0.07731082693622326
2018-03-12,-0.03977469953506585
2018-03-13,-0.0011163614975213676
2018-03-14,-0.1060320200204039
2018-03-15,0.0037476840392205446
2018-03-16,0.004506141978666278
2018-03-17,-0.05186813420832692
2018-03-18,0.03802058543426412
2018-03-19,0.04830210672516699
2018-03-20,0.032243718870873295
2018-03-21,0.0017722101148152092
2018-03-22,-0.022745729727736475
2018-03-23,0.017168711059966313
2018-03-24,-0.024106835371355828
2018-03-25,-0.020082339310844688
2018-03-26,-0.03428971504220435
2018-03-27,-0.04692919680936569
2018-03-28,0.015384599545303246
2018-03-29,-0.10442950860100275
2018-03-30,-0.03915922419318818
2018-03-31,0.011974965288978012
2018-04-01,-0.01871556330941182
2018-04-02,0.034404500623484324
2018-04-03,0.05122335284347912
2018-04-04,-0.08422475580705502
2018-04-05,-0.006201068910305807
2018-04-06,-0.02605042094133836
2018-04-07,0.04056977863510269
2018-04-08,0.01613717451544261
2018-04-09,-0.036655612766454126
2018-04-10,0.009412414998555718
2018-04-11,0.019352815614150032
2018-04-12,0.12412693581038248
2018-04-13,0.000850158009713553
2018-04-14,0.01136885881377836
2018-04-15,0.04203655981360832
2018-04-16,-0.03300812914143947
2018-04-17,-0.019621259128287605
2018-04-18,0.032535927574945944
2018-04-19,0.015906496489627386
2018-04-20,0.06437648463048973
2018-04-21,0.0056083625781386814
2018-04-22,-0.010523309510453771
2018-04-23,0.014483697709081866
2018-04-24,0.0823531991874269
2018-04-25,-0.09193210663750406
2018-04-26,0.04808821013231679
2018-04-27,-0.03223959330684423
2018-04-28,0.03942918286213981
2018-04-29,0.007523614187496364
2018-04-30,-0.019136041014403915
2018-05-01,-0.013240166694592048
2018-05-02,0.012739001376983694
2018-05-03,0.053537157891065945
2018-05-04,-0.004433170333562941
2018-05-05,0.016094355065083832
2018-05-06,-0.020843383079432343
2018-05-07,-0.029620923127989585
2018-05-08,-0.01485310141877072
2018-05-09,0.009737078547251699
2018-05-10,-0.030623267109053387
2018-05-11,-0.06893610659669847
2018-05-12,0.00748238978371063
2018-05-13,0.025429769131291025
2018-05-14,-0.0008199646268760574
2018-05-15,-0.02396447419619463
2018-05-16,-0.016772482047846538
2018-05-17,-0.03335153970564164
2018-05-18,0.01916817663872017
2018-05-19,-0.00045945021275528575
2018-05-20,0.031752487481542246
2018-05-21,-0.011133876917273966
2018-05-22,-0.04583947139821376
2018-05-23,-0.062067659444725365
2018-05-24,0.0038982826938891435
2018-05-25,-0.014229521588760008
2018-05-26,-0.016751549202160376
2018-05-27,0.0016762090503004146
2018-05-28,-0.0320251597389678
2018-05-29,0.04609061158009098
2018-05-30,-0.008880942351451537
2018-05-31,0.01176467849979801
2018-06-01,0.006289122618005294
2018-06-02,0.013434600362671745
2018-06-03,0.00999764944741699
2018-06-04,-0.02701622323891506
2018-06-05,0.01574996113095395
2018-06-06,0.0026452866114361484
2018-06-07,0.0031646133192779757
2018-06-08,-0.0069685643656463014
2018-06-09,-0.012263867528105266
2018-06-10,-0.10429333638086113
2018-06-11,0.017659179795872504
2018-06-12,-0.04813047339938237
2018-06-13,-0.03595427350674818
2018-06-14,0.04998260262806298
2018-06-15,-0.03332187405601239
2018-06-16,0.014389722742134126
2018-06-17,-0.007799634776660014
2018-06-18,0.03560119143946139
2018-06-19,0.005201158253765215
2018-06-20,0.0009758784644162688
2018-06-21,-0.006931549314602492
2018-06-22,-0.1009251346030755
2018-06-23,0.012867880610642146
2018-06-24,0.0017429078270048137
2018-06-25,0.012228084684467788
2018-06-26,-0.025199768617493845
2018-06-27,0.010360226200308631
2018-06-28,-0.042075518926674604
2018-06-29,0.051961304162501776
2018-06-30,0.02942626904629897
2018-07-01,-0.002842915424254855
2018-07-02,0.03513597605397756
2018-07-03,-0.012871725512868082
2018-07-04,0.010354208139776944
2018-07-05,0.006284119229603036
2018-07-06,0.005162002311365654
2018-07-07,0.02711538540759939
2018-07-08,-0.012185823192757184
2018-07-09,-0.004754487007430086
2018-07-10,-0.06302716705345013
2018-07-11,0.010178711879893498
2018-07-12,-0.026285767240594282
2018-07-13,0.001482289507841017
2018-07-14,0.006084371585677317
2018-07-15,0.013219819655418519
2018-07-16,0.05834774166521406
2018-07-17,0.08243286458020904
2018-07-18,0.006771106197492216
2018-07-19,0.012951038487557298
2018-07-20,-0.015212500162380849
2018-07-21,0.008821326292061116
2018-07-22,-0.00010780651465935875
2018-07-23,0.038686564334449614
2018-07-24,0.0884546416030787
2018-07-25,-0.029254690417220175
2018-07-26,-0.028491418656974687
2018-07-27,0.026487261573523213
2018-07-28,0.003318503902615788
2018-07-29,0.0032064124721458143
2018-07-30,-0.004632012619252279
2018-07-31,-0.050137941881997605
2018-08-01,-0.02019234469295661
2018-08-02,-0.007604042111257314
2018-08-03,-0.017699946974246927
2018-08-04,-0.05552450759252814
2018-08-05,0.005053418144036925
2018-08-06,-0.01664487034880935
2018-08-07,-0.028995953086402793
2018-08-08,-0.06853482384772036
2018-08-09,0.040774573013564464
2018-08-10,-0.060164276035962416
2018-08-11,0.017791511924363235
2018-08-12,0.004273118524736219
2018-08-13,-0.0039809244546145095
2018-08-14,-0.01566130632947882
2018-08-15,0.017398593339542856
2018-08-16,0.004146085616168804
2018-08-17,0.03808327820833668
2018-08-18,-0.024126888066353658
2018-08-19,0.01273198071380044
2018-08-20,-0.03083290846744191
2018-08-21,0.028168761359932404
2018-08-22,-0.01741912892269326
2018-08-23,0.024501682068240882
2018-08-24,0.027928230011097455
2018-08-25,0.006412467252168597
2018-08-26,-0.008304176683980202
2018-08-27,0.0261023761987218
2018-08-28,0.03027780971291527
2018-08-29,-0.006945951847084686
2018-08-30,-0.009829420799983168
2018-08-31,0.008469072019252621
2018-09-01,0.021878714118539477
2018-09-02,0.01098730512202195
2018-09-03,-0.0017422900799939356
2018-09-04,0.013897370676710707
2018-09-05,-0.08041781637747292
2018-09-06,-0.039587838057258296
2018-09-07,-0.009556698168818656
2018-09-08,-0.037992262867389215
2018-09-09,0.011955253777374608
2018-09-10,0.004566762205364228
2018-09-11,-0.0013437780737515226
2018-09-12,0.004829112103061917
2018-09-13,0.02572351655486571
2018-09-14,-0.0007060768656490524
2018-09-15,0.004670726045219453
2018-09-16,-0.003984578276938322
2018-09-17,-0.03688071788794467
2018-09-18,0.014242423616419586
2018-09-19,0.004266345706213315
2018-09-20,0.018753903731685284
2018-09-21,0.03248666575188608
2018-09-22,-0.0019276638417000669
2018-09-23,-0.0016899322578378673
2018-09-24,-0.017318842593150308
2018-09-25,-0.022841248739725373
2018-09-26,0.007499922625337163
2018-09-27,0.0275986920872473
2018-09-28,-0.004897601761744141
2018-09-29,-0.006367171722292397
2018-09-30,0.003568336719675713
2018-10-01,-0.00543920393591435
2018-10-02,-0.005099772645628775
2018-10-03,-0.008195393817457486
2018-10-04,0.011331035300969461
2018-10-05,0.006938348855323184
2018-10-06,-0.005173043848845538
2018-10-07,0.002219673093835084
2018-10-08,0.007435585416514456
2018-10-09,-0.0014426384505714651
2018-10-10,-0.008634710127935818
2018-10-11,-0.05129538214462315
2018-10-12,0.0029271598167834867
2018-10-13,0.0018168218647272028
2018-10-14,0.0007855566385384094
2018-10-15,0.047436333605533676
2018-10-16,-6.521446177742973e-05
2018-10-17,-0.007865727557092583
2018-10-18,-0.01040167369568934
2018-10-19,-0.0017462065653059966
2018-10-20,0.003671253714641054
2018-10-21,-0.0010545924945404295
2018-10-22,0.0007417487198999595
2018-10-23,-0.001761939764286069
2018-10-24,0.003099024997764488
2018-10-25,-0.0030141263870877566
2018-10-26,-0.0002378247716183779
2018-10-27,0.0008691357350834039
2018-10-28,0.0009270241282308689
2018-10-29,-0.023990543470313597
2018-10-30,0.0002589641886441285
2018-10-31,-0.0026336269445916827
2018-11-01,0.009479090296347081
2018-11-02,0.0016700572222632104
2018-11-03,-0.0042636638636377455
2018-11-04,0.002334877765930443
2018-11-05,0.006803869277641539
2018-11-06,0.006420434910365813
2018-11-07,0.010642787457474157
2018-11-08,-0.01177166147441433
2018-11-09,-0.010608136324314899
2018-11-10,0.0036890064757102436
2018-11-11,0.00031977009732031547
2018-11-12,-0.006258557445205426
2018-11-13,-0.0018506025222677636
2018-11-14,-0.10277649273173672
2018-11-15,-0.01586495582727565
2018-11-16,-0.01291584159438841
2018-11-17,-0.003813114336699286
2018-11-18,0.012383547969031738
2018-11-19,-0.14356147255391427
2018-11-20,-0.09007563428611043
2018-11-21,0.03320365546509585
2018-11-22,-0.052694412359317155
2018-11-23,-0.004322277012642317
2018-11-24,-0.11348021178490697
2018-11-25,0.0327527394287177
2018-11-26,-0.05928995928609382
2018-11-27,0.010945085463911042
2018-11-28,0.10822444579237178
2018-11-29,0.005020181260203316
2018-11-30,-0.06308129823555753
2018-12-01,0.04796953376593649
2018-12-02,-0.01790543962871105
2018-12-03,-0.061195790047934295
2018-12-04,0.015988811461090435
2018-12-05,-0.05263875080027702
2018-12-06,-0.06404661855090765
2018-12-07,-0.02915174921548669
2018-12-08,0.016293013151102542
2018-12-09,0.0389648242144478
2018-12-10,-0.03135850250725625
2018-12-11,-0.022540327664478
2018-12-12,0.018046272769710825
2018-12-13,-0.050968961408146995
2018-12-14,-0.0217185542488334
2018-12-15,-0.0017666084928986692
2018-12-16,0.004954827235499337
2018-12-17,0.08625387653959038
2018-12-18,0.04148507479473018
2018-12-19,0.013408299801074719
2018-12-20,0.09867679132172569
2018-12-21,-0.059262300440080296
2018-12-22,0.02974381467096876
2018-12-23,-0.0037943596349006015
2018-12-24,0.019714192015417353
2018-12-25,-0.06668429052768587
2018-12-26,0.010897550330662753
2018-12-27,-0.05391629952715249
2018-12-28,0.0710402860729289
2018-12-29,-0.026733418957821442
2018-12-30,0.011850725299472842
2018-12-31,-0.03240073596075632
2019-01-01,0.026581224952000326
2019-01-02,0.025657066653892002
2019-01-03,-0.027422321806191974
2019-01-04,0.005452331614920425
2019-01-05,-0.0032514872489333158
2019-01-06,0.0584470890549067
2019-01-07,-0.012684700557386464
2019-01-08,0.001390154770684049
2019-01-09,0.0011030020343767433
2019-01-10,-0.09245928249298174
2019-01-11,0.0022917701090907627
2019-01-12,-0.007093684931486877
2019-01-13,-0.030039431790894966
2019-01-14,0.04218810159294328
2019-01-15,-0.020548563372546624
2019-01-16,0.006679301401545601
2019-01-17,0.00642448558032882
2019-01-18,-0.0056498160197318015
2019-01-19,0.019151709058737865
2019-01-20,-0.03480896076891504
2019-01-21,-0.006961443903655606
2019-01-22,0.007950530556472657
2019-01-23,-0.005411671839448573
2019-01-24,0.004381431105509037
2019-01-25,-0.0003054202695444985
2019-01-26,0.0007482631299655651
2019-01-27,-0.005147111803204041
2019-01-28,-0.03218556314914878
2019-01-29,-0.006456126661070982
2019-01-30,0.01097878297095356
2019-01-31,-0.008176606850343049
2019-02-01,0.008682382533651278
2019-02-02,0.00944947812577368
2019-02-03,-0.016334438234448356
2019-02-04,-0.001403801312541475
2019-02-05,0.002080242524957754
2019-02-06,-0.015287693750092757
2019-02-07,-0.0041965833008426046
2019-02-08,0.0756939360941562
2019-02-09,0.0012056010064362965
2019-02-10,0.005157899926350851
2019-02-11,-0.011380348161981857
2019-02-12,0.0013963105132095421
2019-02-13,-0.005890543660870051
2019-02-14,-0.004190873583171495
2019-02-15,0.0010859628225894369
2019-02-16,0.002476157344837304
2019-02-17,0.012062263719125
2019-02-18,0.06376138183178881
2019-02-19,0.007981955101911353
2019-02-20,0.013269765098495867
2019-02-21,-0.01149189028232911
2019-02-22,0.012917451356472043
2019-02-23,0.03363089286305154
2019-02-24,-0.08356456820529345
2019-02-25,0.018788447145977827
2019-02-26,-0.007325399279810796
2019-02-27,-0.0008592791582575643
2019-02-28,0.0009701838898461546
2019-03-01,0.0012440007407157339
2019-03-02,0.00125098400355661
2019-03-03,-0.004471006548913081
2019-03-04,-0.02250631409689774
2019-03-05,0.035213632013155305
2019-03-06,0.001940338762940641
2019-03-07,0.0019299650258197687
2019-03-08,-0.0026502747112910896
2019-03-09,0.01581381071084742
2019-03-10,-0.002959950384815002
2019-03-11,-0.011804535394846383
2019-03-12,0.001005570148075563
2019-03-13,-0.0006241055237001802
2019-03-14,0.004508157464902851
2019-03-15,0.009268473031697866
2019-03-16,0.021928138916456064
2019-03-17,-0.00582041712864978
2019-03-18,0.0018065426803683948
2019-03-19,0.00954703827395953
2019-03-20,0.003992356946232789
2019-03-21,-0.014328401790338674
2019-03-22,-0.0013307952232004538
2019-03-23,0.0029425471310986495
2019-03-24,-0.0033899789796230095
2019-03-25,-0.014801995775437504
2019-03-26,0.005538472822802731
2019-03-27,0.025269802161778543
2019-03-28,-0.00440378414003284
2019-03-29,0.007166825802505272
2019-03-30,0.002019649564678261
2019-03-31,-0.00030585716708841915
2019-04-01,0.01277399843531235
2019-04-02,0.16004197976839407
2019-04-03,0.01890749296950922
2019-04-04,-0.010150461847883818
2019-04-05,0.022870127391311
2019-04-06,0.004583028638013076
2019-04-07,0.027116090148746608
2019-04-08,0.017328472526209282
2019-04-09,-0.016163226787920593
2019-04-10,0.02271680293391576
2019-04-11,-0.05007552528719117
2019-04-12,0.004934263167637454
2019-04-13,0.001383718355681296
2019-04-14,0.013861017615290905
2019-04-15,-0.019661685681246155
2019-04-16,0.032703409546247286
2019-04-17,0.0031234202806835754
2019-04-18,0.00880504810644922
2019-04-19,0.0010237043606338148
2019-04-20,0.006403836037113919
2019-04-21,-0.00438492350363795
2019-04-22,0.01583658335751359
2019-04-23,0.031537678710241934
2019-04-24,-0.0194793465759453
2019-04-25,-0.04766091040689524
2019-04-26,0.013123813423158381
2019-04-27,-0.0020966081203077636
2019-04-28,0.003192925629715404
2019-04-29,-0.007175278992262335
2019-04-30,0.019508686623199267
