date_dt,positive_count,negative_count,neutral_count,positive_avg_score,negative_avg_score,neutral_avg_score,total_news_count,total_news_score,btc_signal,coinbase_positive_count,coinbase_negative_count,coinbase_neutral_count,coinbase_positive_avg_score,coinbase_negative_avg_score,coinbase_neutral_avg_score,coinbase_total_news_count,coinbase_total_news_score,coinbase_signal,signal,Open,High,Low,Close,Adj Close,Volume,close_open,Daily Return,cumulative_return,30D_Moving_STD,Parkinson_Volatility,Relative_Intraday_Price_Change,Middle Band,Upper Band,Lower Band,rsi,stoch_%K,stoch_%D,macd,macd_signal,ATR,DGS10,DTB3,T5YIE,S&P500 Close,VIX Close,S&P500 Return,DGS10_lag1,DGS10_lag2,DTB3_lag1,DTB3_lag2,T5YIE_lag1,T5YIE_lag2,S&P500_Close_lag1,S&P500_Close_lag2,VIX_Close_lag1,VIX_Close_lag2,S&P_Return_lag1,S&P_Return_lag2,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_PUBLICATION_COUNT,TWITTER_NEG_SENTIMENT_COUNT,TWITTER_POS_SENTIMENT_COUNT,TWITTER_SENTIMENT_DAILY_MAX,TWITTER_NEUTRAL_SENTIMENT_CNT,TWITTER_SENTIMENT_DAILY_MIN,NEWS_SENTIMENT_DAILY_AVG
2021-10-19,5.0,0.0,1.0,0.8234654188156127,0.0,0.6440713405609131,6.0,4.117327094078064,1.0,8.0,0.0,13.0,0.7782812565565109,0.0,0.8945018419852624,21.0,6.226250052452087,1.0,0.1082104690790133,61548.8046875,62614.66015625,60012.7578125,62026.078125,62026.078125,38055562075.0,477.2734375,0.0076755998930302,-0.0171703758374085,7106.770403788838,0.0254891799836642,0.7754390031183332,50283.43958333333,64496.980390911005,36069.89877575566,73.59039511488955,94.6577364895532,91.7094938715784,3948.880628588602,3151.768076981364,2708.3515959863144,1.59,0.06,2.71,4486.4599609375,16.309999465942383,0.0033747695570975,1.59,1.59,0.05,0.05,2.71,2.71,4471.3701171875,4471.3701171875,16.299999237060547,16.299999237060547,0.0,0.0,0.0053,547.0,18.0,36.0,0.4438,475.0,-0.183,0.1582
2021-10-20,3.0,0.0,11.0,0.7903437614440918,0.0,0.8939069048924879,14.0,2.3710312843322754,1.0,14.0,4.0,39.0,0.8095224371978215,0.6681651026010513,0.8990287146507165,57.0,8.660653710365295,0.5555555555555556,0.1082104690790133,62043.1640625,64434.53515625,61622.93359375,64261.9921875,64261.9921875,40471196346.0,2218.828125,0.036047967727284,0.0182586347358233,7523.0773851810445,0.0267944283252422,3.5762652639134167,50850.165364583336,65896.32013494542,35804.01059422125,76.51816833653794,98.76280857662069,95.25359363703416,4179.201714531184,3357.2548044913283,2715.7265935944347,1.65,0.05,2.71,4519.6298828125,15.699999809265137,0.0073933395514063,1.59,1.59,0.06,0.05,2.71,2.71,4486.4599609375,4471.3701171875,16.309999465942383,16.299999237060547,0.0033747695570975,0.0,0.0125,1156.0,36.0,111.0,0.4438,940.0,-0.183,0.039
2021-10-21,9.0,3.0,0.0,0.825294017791748,0.5664172569910685,0.0,12.0,5.728394389152527,0.5,17.0,6.0,21.0,0.8245219027294832,0.6847844918568929,0.9037801708493914,44.0,9.908165395259855,0.4782608695652174,0.1082104690790133,64284.5859375,66930.390625,63610.67578125,65992.8359375,65992.8359375,40788955582.0,1708.25,0.0269341751022882,0.0456845911032148,7853.486181547636,0.03055164086539,2.65732441935743,51621.79986979167,67328.77223288694,35914.8275066964,78.5047460165387,93.00589219211692,95.47547908609694,4450.099483124024,3575.823740217868,2758.8686114626894,1.65,0.05,2.77,4536.18994140625,15.489999771118164,0.0036640298040166,1.65,1.59,0.05,0.06,2.71,2.71,4519.6298828125,4486.4599609375,15.699999809265137,16.309999465942383,0.0073933395514063,0.0033747695570975,0.0099,1888.0,61.0,170.0,0.4438,1565.0,-0.183,0.1633
2021-10-22,2.0,0.0,2.0,0.7340967953205109,0.0,0.9319616556167604,4.0,1.4681935906410215,1.0,5.0,0.0,17.0,0.7604327917098999,0.0,0.9365904681822832,22.0,3.802163958549499,1.0,0.1082104690790133,66002.234375,66600.546875,62117.41015625,62210.171875,62210.171875,45908121370.0,-3792.0625,-0.0573193136612958,-0.0142533319650142,7803.3985737649455,0.0418509978113252,-5.745354738227375,52339.01640625,67945.81355377988,36732.219258720106,65.46905028718938,64.35508982495182,85.37459686456315,4309.876960846341,3722.6343843435625,2882.030619126069,1.68,0.06,2.94,4549.77978515625,15.010000228881836,0.0029958718496225,1.65,1.65,0.05,0.05,2.77,2.71,4536.18994140625,4519.6298828125,15.489999771118164,15.699999809265137,0.0036640298040166,0.0073933395514063,0.0123,1241.0,48.0,122.0,0.4438,1008.0,-0.183,0.0802
2021-10-25,1.0,0.0,1.0,0.8939739465713501,0.0,0.8529453277587891,2.0,0.8939739465713501,1.0,1.0,0.0,8.0,0.648158848285675,0.0,0.9030693024396896,9.0,0.648158848285675,1.0,0.0603808215850339,61368.34375,61505.8046875,59643.34375,60930.8359375,60930.8359375,27316183882.0,-437.5078125,-0.007537937512081,-0.0345249547507861,7611.002623212612,0.0184666574564804,-0.7129210041618567,54062.59518229167,69284.60042871689,38840.58993586645,60.94404717399093,52.23063120896265,53.74729028660801,3575.903220032058,3748.252214523904,2788.960859455165,1.66,0.06,2.91,4544.89990234375,15.43000030517578,0.0,1.66,1.66,0.06,0.06,2.91,2.91,4544.89990234375,4544.89990234375,15.43000030517578,15.43000030517578,0.0,-0.001072553627413,-0.0145,1055.0,104.0,92.0,0.4438,822.0,-0.183,0.0012
2021-10-27,4.0,1.0,1.0,0.878432422876358,0.7405858635902405,0.9881417155265808,6.0,2.7731438279151917,0.6,3.0,3.0,18.0,0.9217481811841328,0.8568387826283773,0.8644828001658121,24.0,0.1947281956672668,0.0,0.0603808215850339,63032.76171875,63229.02734375,59991.16015625,60363.79296875,60363.79296875,34878965587.0,-2668.96875,-0.0424498526632005,-0.0435099920884277,7208.294294820802,0.031569261511777,-4.234256404485094,55311.87799479167,69728.46658443328,40895.28940515006,57.08646641592929,47.71574867092704,56.32303240233171,3208.120268896215,3602.396782943709,2837.511890614402,1.63,0.06,2.99,4574.7900390625,15.979999542236328,0.0018197952535197,1.64,1.66,0.06,0.06,2.95,2.91,4566.47998046875,4544.89990234375,15.239999771118164,15.43000030517578,0.0047481965694935,0.0,0.0194,1308.0,66.0,158.0,0.4438,1061.0,-0.183,0.0828
2021-10-28,0.0,1.0,4.0,0.0,0.7662367224693298,0.8343367129564285,5.0,-0.7662367224693298,-1.0,4.0,3.0,20.0,0.90556862950325,0.7873234550158182,0.8729512542486191,27.0,1.2603041529655457,0.1428571428571428,0.0603808215850339,60352.0,61435.18359375,58208.1875,58482.38671875,58482.38671875,43657076893.0,-1869.61328125,-0.0311677937629597,-0.0733216753913473,6790.189989514382,0.0324042828406974,-3.097848093269486,55853.433203125,69433.81318215377,42273.053224096235,52.36087895978012,16.042563185794673,44.26034306127573,2783.5348717330926,3438.6244007015857,2865.332190838373,1.54,0.06,2.96,4551.68017578125,16.979999542236328,-0.0050515680684628,1.63,1.64,0.06,0.06,2.99,2.95,4574.7900390625,4566.47998046875,15.979999542236328,15.239999771118164,0.0018197952535197,0.0047481965694935,0.0099,1268.0,79.0,106.0,0.4438,997.0,-0.183,-0.0243
2021-10-29,6.0,0.0,3.0,0.6301788687705994,0.0,0.9117720325787864,9.0,3.781073212623596,1.0,14.0,2.0,20.0,0.7579356261662075,0.8050754368305206,0.9266723722219468,36.0,9.000947892665863,0.75,0.0603808215850339,58470.73046875,62128.6328125,58206.91796875,60622.13671875,60622.13671875,45257083247.0,2151.40625,0.0365879390369336,-0.0394164253437181,6235.177238108921,0.0391582393350242,3.679458479058733,56506.35299479167,68976.70747100952,44035.998518573826,56.746297683460824,37.30769604046686,33.68866929906286,2589.8536076111777,3268.8702420835043,2940.788094617775,1.57,0.06,2.9,4596.419921875,16.530000686645508,0.0098292815764611,1.54,1.63,0.06,0.06,2.96,2.99,4551.68017578125,4574.7900390625,16.979999542236328,15.979999542236328,-0.0050515680684628,0.0018197952535197,-0.0432,5010.0,838.0,247.0,0.4438,3897.0,-0.183,-0.0162
2021-11-01,1.0,0.0,0.0,0.5064555406570435,0.0,0.0,1.0,0.5064555406570435,1.0,3.0,1.0,2.0,0.715792159239451,0.9785122871398926,0.9603938460350036,6.0,1.1688641905784607,0.5,0.0689732273787321,61850.48828125,62406.171875,60074.328125,61318.95703125,61318.95703125,32241199927.0,-531.53125,-0.0092080425707864,-0.0283750107235148,4795.757822499236,0.0228703202191675,-0.8593808468948398,58238.471484375,67829.98712937348,48646.955839376526,57.2099744859942,35.6743144058617,41.32528572113045,2289.3545942025303,2846.483153509295,2774.7429542753284,1.55,0.05,2.89,4605.3798828125,16.260000228881836,0.0,1.55,1.55,0.05,0.05,2.89,2.89,4605.3798828125,4605.3798828125,16.260000228881836,16.260000228881836,0.0,0.0019493347191492,-0.0069,1338.0,101.0,69.0,0.4438,1135.0,-0.183,-0.0011
2021-11-05,1.0,0.0,1.0,0.9378514885902404,0.0,0.8185213804244995,2.0,0.9378514885902404,1.0,6.0,4.0,24.0,0.9059256513913472,0.6712999790906906,0.862207755446434,34.0,2.750353991985321,0.2,0.0689732273787321,62941.8046875,63123.2890625,60799.6640625,61452.23046875,61452.23046875,32615846901.0,-1489.57421875,-0.0241037839667321,-0.0262632363465341,3225.030610943905,0.0225243600216375,-2.3665896237732498,59975.60247395833,66425.66369584615,53525.54125207052,55.51928160369125,53.767059456996705,56.017998323127735,1946.2117621610669,2384.6800631677716,2759.2516692636573,1.53,0.04,2.88,4680.06005859375,15.4399995803833,0.0041819423611504,1.6,1.56,0.05,0.05,2.86,2.84,4660.56982421875,4630.64990234375,15.100000381469728,16.030000686645508,0.0064612791953579,0.0036803630854131,0.0037,1478.0,68.0,84.0,0.4438,1265.0,-0.183,0.0023
2021-11-08,0.0,1.0,2.0,0.0,0.8811759948730469,0.6455093920230865,3.0,-0.8811759948730469,-1.0,3.0,0.0,7.0,0.9117162426312764,0.0,0.9525897077151708,10.0,2.7351487278938293,1.0,0.0815916417555232,61554.921875,63326.98828125,61432.48828125,63326.98828125,63326.98828125,24726754302.0,1772.06640625,0.0292472208969125,0.0034430996326966,2650.5865101065247,0.0182407092075493,2.8788378772513874,60737.097916666666,66038.27093687971,55435.92489645362,60.01348542803045,84.82730859237476,62.73263680355653,1662.3564123719698,2041.70203031025,2543.6819891799396,1.45,0.05,2.87,4697.52978515625,16.479999542236328,0.0,1.45,1.45,0.05,0.05,2.87,2.87,4697.52978515625,4697.52978515625,16.479999542236328,16.479999542236328,0.0,0.0037327996529492,0.0068,1062.0,52.0,80.0,0.4438,897.0,-0.183,0.0033
2021-11-09,2.0,0.0,0.0,0.7301341891288757,0.0,0.0,2.0,1.4602683782577517,1.0,3.0,0.0,2.0,0.7862463990847269,0.0,0.9202657639980316,5.0,2.358739197254181,1.0,0.0815916417555232,63344.06640625,67673.7421875,63344.06640625,67566.828125,67566.828125,41125608330.0,4222.76171875,0.0669515471811146,0.0706251676613189,2702.5984997137866,0.0397073114856458,6.6663887532382216,61157.051432291664,66562.24843171924,55751.85443286409,68.0954680337186,98.87064489601228,79.57057510367694,2000.529296108376,2033.467483469875,2672.47284039923,1.51,0.06,2.94,4701.7001953125,17.219999313354492,0.0008877879113036,1.45,1.45,0.05,0.05,2.87,2.87,4697.52978515625,4697.52978515625,16.479999542236328,16.479999542236328,0.0,0.0,0.0036,824.0,41.0,45.0,0.4438,686.0,-0.183,0.1319
2021-11-10,4.0,3.0,1.0,0.9378392547369004,0.7896466751893362,0.4968550205230713,8.0,1.382416993379593,0.1428571428571428,9.0,19.0,34.0,0.8808753490447998,0.8829606944008878,0.901644165025038,62.0,-8.848375052213669,-0.3571428571428571,0.0815916417555232,67549.734375,68530.3359375,66382.0625,66971.828125,66971.828125,42357991721.0,-577.90625,-0.0088060963717171,0.0611971392569075,2625.425698343692,0.0191276525852998,-0.8555270503238007,61563.72643229167,66814.57782897905,56312.87503560428,66.07706765047232,84.90318015585773,89.53371121474827,2195.217119023131,2065.8174105805265,2635.030025906428,1.46,0.04,2.96,4685.25,17.780000686645508,-0.0034987758957707,1.51,1.45,0.06,0.05,2.94,2.87,4701.7001953125,4697.52978515625,17.219999313354492,16.479999542236328,0.0008877879113036,0.0,0.0104,1253.0,54.0,109.0,0.4438,993.0,-0.183,0.2523
2021-11-11,1.0,2.0,2.0,0.9786210060119628,0.6705092042684555,0.9283722043037416,5.0,-0.3623974025249481,-0.3333333333333333,9.0,24.0,36.0,0.8561873833338419,0.8740084804594517,0.8997541086541282,69.0,-13.270517081022264,-0.4545454545454545,0.0815916417555232,66953.3359375,68789.625,63208.11328125,64995.23046875,64995.23046875,48730828378.0,-1958.10546875,-0.0295138674213993,0.0298771075809107,2580.765780341733,0.0508196491848401,-2.9245823846295935,61814.074479166666,66975.60603985013,56652.5429184832,59.74195245504567,64.14533143509108,82.63971882898703,2165.056288397682,2085.6651861439577,2845.493003966683,1.56,0.05,3.08,4646.7099609375,18.729999542236328,-0.0082258233952297,1.46,1.51,0.04,0.06,2.96,2.94,4685.25,4701.7001953125,17.780000686645508,17.219999313354492,-0.0034987758957707,0.0008877879113036,-0.027,3224.0,403.0,349.0,0.4438,2333.0,-0.183,-0.5643
2021-11-12,0.0,1.0,2.0,0.0,0.929961621761322,0.898047924041748,3.0,-0.929961621761322,-1.0,10.0,3.0,10.0,0.866052657365799,0.7029987374941508,0.8973867952823639,23.0,6.551530361175537,0.5384615384615384,0.0815916417555232,64978.890625,65579.015625,64180.48828125,64949.9609375,64949.9609375,35880633236.0,-28.9296875,-0.0006965054346836,0.0291597925784243,2399.7892278887753,0.0129460080290046,-0.0445216703790101,62111.037890625,66910.61634640254,57311.45943484745,59.60101390239255,57.78010005253037,68.94287054782639,2113.141757199417,2091.16050035505,2742.138313951206,1.56,0.05,3.08,4649.27001953125,17.65999984741211,0.0005509400447352,1.56,1.46,0.05,0.04,3.08,2.96,4646.7099609375,4685.25,18.729999542236328,17.780000686645508,-0.0082258233952297,-0.0034987758957707,0.0162,2054.0,184.0,199.0,0.4438,1492.0,-0.183,-0.6573
2021-11-16,0.0,1.0,2.0,0.0,0.7210139632225037,0.787414014339447,3.0,-0.7210139632225037,-1.0,8.0,2.0,15.0,0.7248521000146866,0.7336456179618835,0.895693858464559,25.0,4.331525564193726,0.6,0.0470361888407501,65521.2890625,66281.5703125,63548.14453125,63557.87109375,63557.87109375,30558763548.0,-1963.41796875,-0.0291593233239323,0.0071015361273865,2111.5863823566474,0.0252920851054883,-2.9966107151480466,62792.41888020833,67015.59164492163,58569.24611549504,53.8628366457959,39.34791705159278,51.76961996122949,1680.1515946531072,1936.325122099144,2634.56612067346,1.63,0.05,3.17,4682.7998046875,16.489999771118164,-1.0739820344718431e-05,1.58,1.58,0.05,0.05,3.11,3.11,4682.85009765625,4682.85009765625,16.290000915527344,16.290000915527344,0.0,0.0,0.0059,433.0,14.0,29.0,0.4438,371.0,-0.183,-0.069
2021-11-17,0.0,2.0,0.0,0.0,0.9449732303619384,0.0,2.0,-1.889946460723877,-1.0,6.0,4.0,24.0,0.7911971211433411,0.9066096991300584,0.9319960003097852,34.0,1.1207439303398132,0.2,0.0470361888407501,63721.1953125,63721.1953125,59016.3359375,60161.24609375,60161.24609375,46844335592.0,-3559.94921875,-0.0534414533015095,-0.0467194335854437,2154.617589965861,0.0460648207262189,-5.586758379674738,62746.006510416664,67055.24169034838,58436.771330484946,44.76890455309013,11.71468631418063,38.17538768405728,1242.577664573524,1797.57563059402,2782.4442102682124,1.63,0.05,3.17,4700.89990234375,16.3700008392334,0.0038652298648624,1.63,1.58,0.05,0.05,3.17,3.11,4682.7998046875,4682.85009765625,16.489999771118164,16.290000915527344,-1.0739820344718431e-05,0.0,0.0087,700.0,53.0,54.0,0.4438,561.0,-0.183,-0.0324
2021-11-18,1.0,0.0,1.0,0.9479799270629884,0.0,0.5727524757385254,2.0,0.9479799270629884,1.0,5.0,1.0,17.0,0.7341551899909973,0.785348653793335,0.8700987696647644,23.0,2.8854272961616516,0.6666666666666666,0.0470361888407501,60139.62109375,60823.609375,58515.41015625,60368.01171875,60368.01171875,39178392930.0,228.390625,0.0034368574194389,-0.0434431441979548,2194.616097809704,0.023234442609529,0.3797673161990298,62690.737630208336,67079.96982582775,58301.50543458893,45.37352259350177,18.031563391211083,23.031388918994836,902.0827815815646,1618.4770607915289,2748.5695680169115,1.6,0.05,3.14,4688.669921875,17.110000610351562,-0.0026016253744634,1.63,1.63,0.05,0.05,3.17,3.17,4700.89990234375,4682.7998046875,16.3700008392334,16.489999771118164,0.0038652298648624,-1.0739820344718431e-05,0.0054,713.0,39.0,45.0,0.4438,581.0,-0.183,-0.0071
2021-11-19,0.0,1.0,0.0,0.0,0.8740456700325012,0.0,1.0,-0.8740456700325012,-1.0,9.0,3.0,16.0,0.8574144376648797,0.8486661513646444,0.8810189627110958,28.0,5.170731484889984,0.5,0.0470361888407501,60360.13671875,60948.5,56550.79296875,56942.13671875,56942.13671875,41388338699.0,-3418.0,-0.0567498398980057,-0.0977275926180606,2410.218310130512,0.0449760408414825,-5.662677697246249,62446.742447916666,67267.17906817769,57626.30582765564,37.9589018507026,3.1975579777609755,10.981269227717569,351.74396691172296,1365.1304420155675,2866.365101104989,1.59,0.05,3.11,4704.5400390625,17.59000015258789,0.0033847802152713,1.6,1.63,0.05,0.05,3.14,3.17,4688.669921875,4700.89990234375,17.110000610351562,16.3700008392334,-0.0026016253744634,0.0038652298648624,0.0061,1055.0,55.0,78.0,0.4438,902.0,-0.183,-0.0189
2021-11-21,0.0,1.0,1.0,0.0,0.7547744512557983,0.7614662647247314,2.0,-0.7547744512557983,-1.0,0.0,1.0,5.0,0.0,0.7513527274131775,0.8530763030052185,6.0,-0.7513527274131775,-1.0,0.0205720777437614,58115.08203125,59859.87890625,57469.7265625,59697.1953125,59697.1953125,30624264863.0,1582.11328125,0.0271443330869842,-0.0540725158488288,2481.1234742770357,0.0244717669783282,2.7223798469375926,62100.53463541667,67062.78158397073,57138.2876868626,45.94583638894334,30.509628262088395,17.386539575393552,-131.15228002212825,849.1306755962662,2817.7294470305774,1.54,0.05,3.02,4697.9599609375,17.90999984741211,0.0,1.54,1.59,0.05,0.05,3.02,3.11,4697.9599609375,4704.5400390625,17.90999984741211,17.59000015258789,-0.0013986655593032,0.0033847802152713,-0.008,799.0,64.0,51.0,0.4438,665.0,-0.183,0.0061
2021-11-23,0.0,1.0,1.0,0.0,0.9443811178207396,0.7416433691978455,2.0,-0.9443811178207396,-1.0,3.0,2.0,5.0,0.8615690271059672,0.9531927406787872,0.9034711837768554,10.0,0.6783215999603271,0.2,0.0205720777437614,58706.84765625,59266.359375,55679.83984375,56289.2890625,56289.2890625,35036121783.0,-2417.55859375,-0.0415659405964827,-0.1080722417724779,2751.199212170861,0.0374892583683446,-4.118018068191444,61864.997395833336,67367.39582017506,56362.598971491614,38.719325362854825,4.648811643259076,19.426587664510823,-655.0524809032286,361.594024225886,2777.64795512458,1.63,0.05,2.98,4682.93994140625,19.170000076293945,-0.0031971365563219,1.54,1.54,0.05,0.05,3.02,3.02,4697.9599609375,4697.9599609375,17.90999984741211,17.90999984741211,0.0,0.0,-0.0046,1215.0,81.0,49.0,0.4438,1069.0,-0.183,-0.01
2021-11-26,1.0,1.0,0.0,0.7673550248146057,0.959479033946991,0.0,2.0,-0.1921240091323852,0.0,1.0,1.0,1.0,0.5516647100448608,0.9472295641899108,0.8221909403800964,3.0,-0.39556485414505,0.0,0.0205720777437614,57165.41796875,59367.96875,57146.68359375,57274.6796875,57274.6796875,34284016248.0,109.26171875,0.0176660693740031,-0.0924583076515692,3106.6874153415006,0.0229014860271098,0.1911325459209078,61424.654947916664,67638.02977859967,55211.28011723366,42.77135930345239,15.418795016314546,12.072652264173431,-1101.8463914895983,-302.81249673499656,2704.5721399198073,1.64,0.06,3.03,4701.4599609375,18.579999923706055,0.0,1.64,1.67,0.06,0.06,3.03,3.0,4701.4599609375,4690.7001953125,18.579999923706055,19.3799991607666,0.0022938506357221,0.0016571329129451,-0.0069,1274.0,95.0,41.0,0.4438,1083.0,-0.183,-0.0009
2021-11-29,0.0,1.0,0.0,0.0,0.9749897718429564,0.0,1.0,-0.9749897718429564,-1.0,1.0,2.0,2.0,0.780792772769928,0.7663505971431732,0.9472220838069916,5.0,-0.7519084215164185,-0.3333333333333333,0.1560440419284144,54813.0234375,57393.84375,53576.734375,57248.45703125,57248.45703125,28116886357.0,2435.43359375,0.0443925100444249,-0.0928738168078114,3641.515162709968,0.0413319025753273,4.4431659503821725,60901.34869791667,68184.3790233366,53618.31837249673,45.7587700019781,28.93917501633263,12.911893124275691,-1506.5515419272488,-897.1594215608717,2900.526171874113,1.48,0.06,2.92,4594.6201171875,28.6200008392334,0.0,1.48,1.48,0.06,0.06,2.92,2.92,4594.6201171875,4594.6201171875,28.6200008392334,28.6200008392334,0.0,-0.0227248226375824,-0.0064,930.0,68.0,36.0,0.4438,796.0,-0.183,-0.4673
2021-12-02,1.0,1.0,2.0,0.9322901368141174,0.6667735576629639,0.5598219037055969,4.0,0.2655165791511535,0.0,4.0,1.0,19.0,0.8238485902547836,0.7990943789482117,0.9138735281793696,24.0,2.496299982070923,0.6,0.1560440419284144,56907.96484375,59041.68359375,56553.08203125,57229.828125,57229.828125,36858195307.0,321.86328125,0.0039365085108058,-0.0931689997612033,3790.627713231227,0.0258625640835502,0.5655856471650806,60495.66953125,68076.92495771246,52914.414104787546,45.97162770321642,49.60284940464468,45.96683198418441,-1238.6892951670816,-1093.3365959260905,2830.9093873842658,1.43,0.06,2.7,4513.0400390625,31.1200008392334,-0.0118151874178892,1.43,1.52,0.05,0.06,2.8,2.91,4567.0,4655.27001953125,27.190000534057617,22.959999084472656,-0.0189613103345052,0.0132001995370349,0.0077,812.0,31.0,65.0,0.4438,667.0,-0.183,0.0022
2021-12-07,1.0,2.0,1.0,0.4105359017848968,0.9287602305412292,0.7506453990936279,4.0,-1.4469845592975616,-0.3333333333333333,3.0,4.0,15.0,0.7399358252684275,0.8050988763570786,0.9154351552327474,22.0,-1.0005880296230316,-0.1428571428571428,0.1153360053346436,49413.48046875,50929.51953125,47281.03515625,50582.625,50582.625,37707308001.0,1169.14453125,0.0245858957900213,-0.1984967642526188,5007.4391698879845,0.0446417802060928,2.366043679091556,58793.21627604167,68808.09461581764,48778.3379362657,35.30871164316294,46.73402966820438,41.01304858253415,-2428.1235490020917,-1700.533061954305,3383.357236605407,1.43,0.06,2.79,4591.669921875,27.18000030517578,0.0117308725774514,1.35,1.35,0.06,0.06,2.72,2.72,4538.43017578125,4538.43017578125,30.670000076293945,30.670000076293945,0.0,0.0,-0.0071,319.0,23.0,15.0,0.4438,251.0,-0.183,-0.0496
2021-12-10,0.0,1.0,3.0,0.0,0.9461989402770996,0.9196309844652812,4.0,-0.9461989402770996,-1.0,1.0,2.0,28.0,0.8792464137077332,0.7698534727096558,0.902010583451816,31.0,-0.6604605317115784,-0.3333333333333333,0.1153360053346436,50450.08203125,50797.1640625,47358.3515625,47672.12109375,47672.12109375,29603577251.0,-2777.9609375,-0.0560872621319695,-0.2446149382009809,5053.565151493667,0.0420977453673477,-5.50635564037193,57160.26158854167,67267.391891529,47053.13128555434,30.445363696104295,29.41654377448612,41.04163293273988,-2800.480821713136,-2162.2692354137675,3222.408841304967,1.49,0.06,2.8,4667.4501953125,21.579999923706055,-0.0071810801698947,1.52,1.48,0.07,0.06,2.88,2.84,4701.2099609375,4686.75,19.899999618530273,21.88999938964844,0.0030852853123166,0.0207070803744042,0.0039,759.0,37.0,44.0,0.4438,636.0,-0.183,-0.0036
2021-12-13,0.0,1.0,2.0,0.0,0.9488984942436218,0.6754518449306488,3.0,-0.9488984942436218,-1.0,2.0,3.0,3.0,0.8437215685844421,0.780934731165568,0.9048036734263102,8.0,-0.6553610563278198,-0.2,0.0547370015181112,49354.85546875,50724.8671875,48725.8515625,50098.3359375,50098.3359375,21939223599.0,743.48046875,0.0149066195703628,-0.2061705307016874,4926.181752705804,0.0241464912527065,1.5063978238589906,55580.362109375,65432.72561478661,45727.99860396339,39.504848916572726,44.48435446674856,37.11340206185567,-2797.6116143034815,-2518.4952521447385,3073.942837544466,1.48,0.06,2.76,4712.02001953125,18.690000534057617,0.0,1.48,1.48,0.06,0.06,2.76,2.76,4712.02001953125,4712.02001953125,18.690000534057617,18.690000534057617,0.0,0.0095490733384817,-0.0039,766.0,42.0,41.0,0.4438,628.0,-0.183,-0.0023
2021-12-14,1.0,1.0,0.0,0.5224080085754395,0.6213291883468628,0.0,2.0,-0.0989211797714233,0.0,3.0,1.0,10.0,0.6201321283976237,0.6213291883468628,0.8221208810806274,14.0,1.2390671968460083,0.5,0.0547370015181112,50114.7421875,50205.0,45894.84765625,46737.48046875,46737.48046875,32166727776.0,-3377.26171875,-0.0670851717099511,-0.2594247169579841,4886.466817369111,0.0539074331343713,-6.739058351561035,54989.29388020833,64762.22751494655,45216.36024547011,33.32427676324727,23.78788341665606,36.075097340817024,-2927.552153044635,-2600.306632324718,3162.2435165591473,1.42,0.05,2.73,4668.97021484375,20.309999465942383,-0.0091361676115676,1.48,1.48,0.06,0.06,2.76,2.76,4712.02001953125,4712.02001953125,18.690000534057617,18.690000534057617,0.0,0.0,0.0086,358.0,19.0,27.0,0.4438,271.0,-0.183,0.0
2021-12-17,1.0,0.0,1.0,0.4103403091430664,0.0,0.9915448427200316,2.0,0.4103403091430664,1.0,1.0,3.0,10.0,0.6572999954223633,0.8628441492716471,0.846839714050293,14.0,-1.931232452392578,-0.5,0.0547370015181112,48900.46484375,49425.57421875,47529.87890625,47665.42578125,47665.42578125,27268150947.0,-1235.0390625,-0.0251815828978184,-0.2447210282790084,4444.5236158332755,0.0234876148406276,-2.5256182460561027,53455.58802083333,62344.63525249988,44566.540789166786,38.009581465798895,32.7967957496297,32.38131559946144,-2795.184962834821,-2731.303042052492,2980.6606381329075,1.44,0.05,2.7,4668.669921875,20.56999969482422,-0.0087434153799804,1.47,1.44,0.06,0.05,2.67,2.66,4709.85009765625,4634.08984375,19.290000915527344,21.88999938964844,0.0163484646307467,-0.007470677577436,-0.0044,702.0,40.0,26.0,0.4438,580.0,-0.183,-0.0005
2021-12-22,1.0,0.0,0.0,0.94120591878891,0.0,0.0,1.0,0.94120591878891,1.0,4.0,3.0,4.0,0.7984472364187241,0.8688046336174011,0.8558538407087326,11.0,0.5873750448226929,0.1428571428571428,-0.0700201710204114,46886.078125,49300.91796875,46698.7734375,48936.61328125,48936.61328125,27055803928.0,2050.53515625,0.0438635616940126,-0.2245785209557599,4220.721623456365,0.0325653119903884,4.373441410013434,51512.835677083334,59954.27892399606,43071.39243017061,44.79489719610811,60.03335100783057,32.66421562105813,-2364.8129124651605,-2655.150219815758,2687.012163950068,1.48,0.07,2.69,4649.22998046875,21.010000228881836,0.0177779345515725,1.43,1.41,0.07,0.05,2.65,2.65,4568.02001953125,4620.64013671875,22.8700008392334,21.56999969482422,-0.0113880578514099,0.0,-0.0059,459.0,30.0,29.0,0.4438,359.0,-0.183,0.0159
